,latitude,longitude,cluster_label
612,33.78779,-117.85311,0
613,33.01984,-96.69889,8
614,40.349457,-88.986137,7
615,42.230171,-71.530106,15
616,42.230171,-71.530106,15
617,38.051817,-122.745974,22
618,40.349457,-88.986137,7
619,21.52536,-78.22579,5
620,42.230171,-71.530106,15
621,40.349457,-88.986137,7
622,41.88503,-87.7845,7
623,36.116203,-119.618564,12
624,34.10834,-117.28977,0
625,38.525182,-122.92611,22
626,36.333905,-89.485536,7
627,33.95335,-117.39616,0
628,40.349457,-88.986137,7
629,31.054487,-97.563461,8
630,36.116203,-119.618564,12
631,21.52536,-78.22579,5
632,36.74773,-119.77237,12
633,35.565342,-96.928917,3
634,36.116203,-119.618564,12
635,34.10834,-117.28977,0
636,36.116203,-119.618564,12
637,42.230171,-71.530106,15
638,36.116203,-119.618564,12
639,33.95335,-117.39616,0
640,42.230171,-71.530106,15
641,33.729759,-111.431221,20
642,42.230171,-71.530106,15
643,40.71427,-74.00597,1
644,36.116203,-119.618564,12
645,36.116203,-119.618564,12
646,44.299782,-99.438828,26
647,40.349457,-88.986137,7
648,45.694454,-93.900192,11
649,42.230171,-71.530106,15
650,31.054487,-97.563461,8
651,42.230171,-71.530106,15
652,42.230171,-71.530106,15
653,42.230171,-71.530106,15
654,14.6982,121.1236,4
655,40.349457,-88.986137,7
656,21.094318,-157.498337,10
657,42.35843,-71.05977,15
658,33.95335,-117.39616,0
659,41.760392,-81.724217,21
660,40.349457,-88.986137,7
661,45.694454,-93.900192,11
662,34.05223,-118.24368,0
663,36.116203,-119.618564,12
664,21.52536,-78.22579,5
665,45.694454,-93.900192,11
666,21.52536,-78.22579,5
667,40.150032,-111.862434,25
668,34.10834,-117.28977,0
669,33.95335,-117.39616,0
670,33.95335,-117.39616,0
671,36.116203,-119.618564,12
672,37.09024,-95.712891,3
673,34.10834,-117.28977,0
674,50.50301,13.63617,13
675,43.326618,-84.536095,21
676,42.230171,-71.530106,15
677,34.10834,-117.28977,0
678,40.388783,-82.764915,21
679,37.09024,-95.712891,3
680,21.52536,-78.22579,5
681,42.230171,-71.530106,15
682,40.349457,-88.986137,7
683,42.230171,-71.530106,15
684,42.230171,-71.530106,15
685,40.349457,-88.986137,7
686,40.349457,-88.986137,7
687,36.116203,-119.618564,12
688,21.52536,-78.22579,5
689,33.95335,-117.39616,0
690,34.969704,-92.373123,28
691,21.52536,-78.22579,5
692,45.694454,-93.900192,11
693,36.116203,-119.618564,12
694,42.230171,-71.530106,15
695,31.054487,-97.563461,8
696,21.52536,-78.22579,5
697,21.52536,-78.22579,5
698,21.52536,-78.22579,5
699,42.230171,-71.530106,15
700,38.456085,-92.288368,3
701,31.054487,-97.563461,8
702,50.50301,13.63617,13
703,21.52536,-78.22579,5
704,38.29714,-122.28553,22
705,47.68149,-122.20874,9
706,54.9,-1.51667,2
707,40.349457,-88.986137,7
708,31.054487,-97.563461,8
709,47.60621,-122.33207,9
710,31.054487,-97.563461,8
711,36.116203,-119.618564,12
712,36.116203,-119.618564,12
713,21.52536,-78.22579,5
714,45.694454,-93.900192,11
715,31.054487,-97.563461,8
716,21.52536,-78.22579,5
717,42.230171,-71.530106,15
718,31.054487,-97.563461,8
719,44.05817,-121.31531,9
720,33.95335,-117.39616,0
721,35.565342,-96.928917,3
722,45.694454,-93.900192,11
723,42.230171,-71.530106,15
724,33.78779,-117.85311,0
725,36.116203,-119.618564,12
726,45.694454,-93.900192,11
727,36.116203,-119.618564,12
728,21.52536,-78.22579,5
729,32.806671,-86.79113,18
730,36.116203,-119.618564,12
731,30.78963,-98.201187,8
732,38.58157,-121.4944,22
733,36.116203,-119.618564,12
734,36.116203,-119.618564,12
735,21.52536,-78.22579,5
736,36.116203,-119.618564,12
737,38.456085,-92.288368,3
