,latitude,longitude,cluster_label
1051,27.766279,-81.686783,1
1052,36.116203,-119.618564,0
1053,40.349457,-88.986137,7
1054,36.116203,-119.618564,0
1055,31.054487,-97.563461,3
1056,36.116203,-119.618564,0
1057,40.349457,-88.986137,7
1058,38.456085,-92.288368,27
1059,27.766279,-81.686783,1
1060,40.349457,-88.986137,7
1061,38.313515,-117.055374,0
1062,38.250193,-78.009622,28
1063,31.054487,-97.563461,3
1064,32.806671,-86.79113,20
1065,36.116203,-119.618564,0
1066,42.230171,-71.530106,5
1067,31.054487,-97.563461,3
1068,32.71571,-117.16472,15
1069,33.729759,-111.431221,12
1070,33.729828,-116.002239,15
1071,30.266456,-98.399217,3
1072,40.150032,-111.862434,18
1073,36.116203,-119.618564,0
1074,44.572021,-122.070938,22
1075,36.116203,-119.618564,0
1076,39.059811,-105.311104,10
1077,31.054487,-97.563461,3
1078,40.349457,-88.986137,7
1079,27.766279,-81.686783,1
1080,27.766279,-81.686783,1
1081,33.729828,-116.002239,15
1082,32.71571,-117.16472,15
1083,31.169546,-91.867805,14
1084,37.220695,-121.69051,24
1085,33.729759,-111.431221,12
1086,36.116203,-119.618564,0
1087,27.766279,-81.686783,1
1088,40.71427,-74.00597,17
1089,42.165726,-74.948051,17
1090,48.070464,-121.936784,8
1091,42.165726,-74.948051,17
1092,46.254606,-118.48037,8
1093,27.766279,-81.686783,1
1094,33.729828,-116.002239,15
1095,27.766279,-81.686783,1
1096,36.116203,-119.618564,0
1097,33.729759,-111.431221,12
1098,31.054487,-97.563461,3
1099,44.299782,-99.438828,23
1100,31.054487,-97.563461,3
1101,42.230171,-71.530106,5
1102,46.463218,-91.892477,19
1103,40.71427,-74.00597,17
1104,36.116203,-119.618564,0
1105,37.220695,-121.69051,24
1106,36.116203,-119.618564,0
1107,40.349457,-88.986137,7
1108,27.766279,-81.686783,1
1109,44.572021,-122.070938,22
1110,27.766279,-81.686783,1
1111,37.919479,-121.951543,24
1112,42.230171,-71.530106,5
1113,47.400902,-121.490494,8
1114,30.649082,-97.605065,3
1115,37.647139,-121.912488,24
1116,27.766279,-81.686783,1
1117,40.349457,-88.986137,7
1118,31.054487,-97.563461,3
1119,31.054487,-97.563461,3
1120,31.054487,-97.563461,3
1121,42.230171,-71.530106,5
1122,38.456085,-92.288368,27
1123,42.165726,-74.948051,17
1124,40.349457,-88.986137,7
1125,31.054487,-97.563461,3
1126,27.766279,-81.686783,1
1127,39.063946,-76.802101,13
1128,43.456731,-78.792142,13
1129,36.116203,-119.618564,0
1130,37.769337,-78.169968,28
1131,33.729759,-111.431221,12
1132,30.649082,-97.605065,3
1133,32.806671,-86.79113,20
1134,40.71427,-74.00597,17
1135,43.326618,-84.536095,21
1136,27.766279,-81.686783,1
1137,40.349457,-88.986137,7
1138,27.766279,-81.686783,1
1139,31.054487,-97.563461,3
1140,40.71427,-74.00597,17
1141,45.694454,-93.900192,2
1142,40.349457,-88.986137,7
1143,40.388783,-82.764915,25
1144,42.911532,-71.723055,5
1145,42.165726,-74.948051,17
1146,40.590752,-77.209755,13
1147,31.054487,-97.563461,3
1148,37.769337,-78.169968,28
1149,31.054487,-97.563461,3
1150,27.766279,-81.686783,1
1151,37.414672,-122.371546,24
1152,40.349457,-88.986137,7
1153,31.054487,-97.563461,3
1154,36.116203,-119.618564,0
1155,36.116203,-119.618564,0
1156,36.116203,-119.618564,0
1157,32.78306,-96.80667,3
1158,37.012488,-122.007205,24
1159,38.456085,-92.288368,27
1160,44.299782,-99.438828,23
1161,42.230171,-71.530106,5
1162,42.165726,-74.948051,17
1163,33.729828,-116.002239,15
1164,35.420253,-88.611353,20
1165,32.71571,-117.16472,15
1166,47.400902,-121.490494,8
1167,31.054487,-97.563461,3
1168,38.5266,-96.726486,16
1169,40.388783,-82.764915,25
1170,42.230171,-71.530106,5
1171,31.054487,-97.563461,3
1172,33.729828,-116.002239,15
1173,42.230171,-71.530106,5
1174,27.766279,-81.686783,1
1175,27.766279,-81.686783,1
1176,31.054487,-97.563461,3
1177,43.326618,-84.536095,21
1178,27.766279,-81.686783,1
1179,31.054487,-97.563461,3
1180,38.5266,-96.726486,16
1181,47.538569,-90.290189,19
1182,31.054487,-97.563461,3
1183,27.766279,-81.686783,1
1184,27.766279,-81.686783,1
1185,43.326618,-84.536095,21
1186,41.597782,-72.755371,5
1187,40.349457,-88.986137,7
1188,40.349457,-88.986137,7
1189,27.766279,-81.686783,1
1190,36.116203,-119.618564,0
1191,27.766279,-81.686783,1
1192,36.116203,-119.618564,0
1193,38.313515,-117.055374,0
1194,40.590752,-77.209755,13
1195,41.597782,-72.755371,5
1196,45.694454,-93.900192,2
1197,36.116203,-119.618564,0
1198,40.71427,-74.00597,17
1199,37.175534,-80.387791,9
1200,45.694454,-93.900192,2
1201,40.349457,-88.986137,7
1202,31.169546,-91.867805,14
1203,36.116203,-119.618564,0
1204,61.370716,-152.404419,6
1205,39.644554,-104.331706,10
1206,42.230171,-71.530106,5
1207,36.116203,-119.618564,0
1208,47.400902,-121.490494,8
1209,32.71571,-117.16472,15
1210,42.911532,-71.723055,5
1211,40.349457,-88.986137,7
1212,40.349457,-88.986137,7
1213,47.400902,-121.490494,8
1214,31.054487,-97.563461,3
1215,36.116203,-119.618564,0
1216,37.220695,-121.69051,24
1217,27.766279,-81.686783,1
1218,40.349457,-88.986137,7
1219,35.385224,-120.447544,0
1220,36.116203,-119.618564,0
1221,27.766279,-81.686783,1
1222,47.538569,-90.290189,19
1223,32.71571,-117.16472,15
1224,36.116203,-119.618564,0
1225,36.28414,-83.836088,9
1226,27.766279,-81.686783,1
1227,42.230171,-71.530106,5
1228,36.116203,-119.618564,0
1229,36.761006,-119.655019,0
1230,40.349457,-88.986137,7
1231,31.054487,-97.563461,3
1232,30.707584,-98.68469,3
1233,36.116203,-119.618564,0
1234,27.766279,-81.686783,1
1235,31.054487,-97.563461,3
1236,40.590752,-77.209755,13
1237,45.694454,-93.900192,2
1238,40.150032,-111.862434,18
1239,40.349457,-88.986137,7
1240,37.09024,-95.712891,16
1241,27.766279,-81.686783,1
1242,40.71427,-74.00597,17
1243,31.054487,-97.563461,3
1244,27.766279,-81.686783,1
1245,33.023604,-116.776117,15
1246,29.42412,-98.49363,3
1247,38.250193,-78.009622,28
1248,42.165726,-74.948051,17
1249,42.165726,-74.948051,17
1250,40.349457,-88.986137,7
1251,41.760392,-81.724217,25
1252,27.766279,-81.686783,1
1253,27.766279,-81.686783,1
1254,40.349457,-88.986137,7
1255,36.116203,-119.618564,0
1256,36.116203,-119.618564,0
1257,27.766279,-81.686783,1
1258,30.239513,-97.69127,3
1259,33.729759,-111.431221,12
1260,27.481682,-82.368767,1
