,latitude,longitude,cluster_label
154,33.729759,-111.431221,25
155,33.44838,-112.07404,25
156,33.729759,-111.431221,25
157,45.694454,-93.900192,22
158,40.71427,-74.00597,6
159,36.15398,-95.99277,8
160,22.27832,114.17469,1
161,33.729759,-111.431221,25
162,33.44838,-112.07404,25
163,33.729759,-111.431221,25
164,36.15398,-95.99277,8
165,33.729759,-111.431221,25
166,36.116203,-119.618564,3
167,33.729759,-111.431221,25
168,55.75222,37.61556,7
169,45.694454,-93.900192,22
170,45.694454,-93.900192,22
171,36.116203,-119.618564,3
172,33.44838,-112.07404,25
173,47.60621,-122.33207,10
174,22.27832,114.17469,1
175,33.44838,-112.07404,25
176,22.27832,114.17469,1
177,37.66814,-84.670067,2
178,36.116203,-119.618564,3
179,40.590752,-77.209755,6
180,36.15398,-95.99277,8
181,36.15398,-95.99277,8
182,36.15398,-95.99277,8
183,36.15398,-95.99277,8
184,36.15398,-95.99277,8
185,29.76328,-95.36327,0
186,29.76328,-95.36327,0
187,36.15398,-95.99277,8
188,22.40694,-79.96472,5
189,9.02497,38.74689,27
190,41.597782,-72.755371,24
191,36.15398,-95.99277,8
192,39.9075,116.39723,23
193,34.969704,-92.373123,11
194,36.116203,-119.618564,3
195,36.116203,-119.618564,3
196,31.054487,-97.563461,0
197,31.054487,-97.563461,0
198,29.42412,-98.49363,0
199,36.116203,-119.618564,3
200,61.370716,-152.404419,9
201,44.240459,-114.478828,28
202,40.71427,-74.00597,6
203,33.729759,-111.431221,25
204,33.040619,-83.643074,29
205,30.26715,-97.74306,0
206,42.230171,-71.530106,24
207,31.054487,-97.563461,0
208,40.298904,-74.521011,6
209,40.298904,-74.521011,6
210,40.71427,-74.00597,6
211,33.729759,-111.431221,25
212,31.054487,-97.563461,0
213,31.054487,-97.563461,0
214,37.66814,-84.670067,2
215,39.063946,-76.802101,6
216,36.116203,-119.618564,3
217,36.116203,-119.618564,3
218,36.17497,-115.13722,15
219,31.054487,-97.563461,0
220,31.054487,-97.563461,0
221,36.116203,-119.618564,3
222,31.054487,-97.563461,0
223,39.063946,-76.802101,6
224,33.040619,-83.643074,29
225,36.116203,-119.618564,3
226,18.38078,-65.95739,17
227,40.298904,-74.521011,6
228,36.116203,-119.618564,3
229,38.5266,-96.726486,8
230,33.040619,-83.643074,29
231,40.298904,-74.521011,6
232,18.38078,-65.95739,17
233,31.169546,-91.867805,29
234,36.116203,-119.618564,3
235,43.326618,-84.536095,13
236,36.116203,-119.618564,3
237,31.054487,-97.563461,0
238,32.741646,-89.678696,29
239,39.849426,-86.258278,13
240,33.729759,-111.431221,25
241,33.040619,-83.643074,29
242,40.388783,-82.764915,2
243,33.040619,-83.643074,29
244,40.388783,-82.764915,2
245,38.313515,-117.055374,3
246,31.054487,-97.563461,0
247,40.298904,-74.521011,6
248,40.71427,-74.00597,6
249,31.054487,-97.563461,0
250,36.116203,-119.618564,3
251,36.116203,-119.618564,3
252,40.298904,-74.521011,6
253,40.298904,-74.521011,6
254,25.77427,-80.19366,5
255,32.29876,-90.18481,29
256,31.054487,-97.563461,0
257,35.6895,139.69171,20
258,31.054487,-97.563461,0
259,31.054487,-97.563461,0
260,39.9075,116.39723,23
261,39.9075,116.39723,23
262,39.9075,116.39723,23
263,36.116203,-119.618564,3
264,36.116203,-119.618564,3
265,36.116203,-119.618564,3
266,36.116203,-119.618564,3
267,36.116203,-119.618564,3
268,36.116203,-119.618564,3
269,40.590752,-77.209755,6
270,39.73915,-104.9847,19
271,39.73915,-104.9847,19
272,37.33939,-121.89496,3
273,37.77493,-122.41942,3
274,22.40694,-79.96472,5
275,22.40694,-79.96472,5
276,37.77493,-122.41942,3
277,37.77493,-122.41942,3
278,36.15398,-95.99277,8
279,37.6391,-120.99688,3
280,38.58157,-121.4944,3
281,36.116203,-119.618564,3
282,36.74773,-119.77237,3
283,38.58157,-121.4944,3
284,30.69436,-88.04305,29
285,33.95335,-117.39616,15
286,33.95335,-117.39616,15
287,33.95335,-117.39616,15
288,33.95335,-117.39616,15
289,36.116203,-119.618564,3
290,36.116203,-119.618564,3
291,33.44838,-112.07404,25
292,43.326618,-84.536095,13
293,43.326618,-84.536095,13
294,39.063946,-76.802101,6
295,39.063946,-76.802101,6
296,41.85003,-87.65005,13
297,31.054487,-97.563461,0
298,31.054487,-97.563461,0
299,31.054487,-97.563461,0
300,31.054487,-97.563461,0
301,45.694454,-93.900192,22
302,39.95233,-75.16379,6
303,40.590752,-77.209755,6
304,40.469757,-79.980451,2
305,40.44062,-79.99589,2
306,33.040619,-83.643074,29
307,33.040619,-83.643074,29
308,33.87529,-117.56644,15
309,43.326618,-84.536095,13
310,42.33143,-83.04575,2
311,43.326618,-84.536095,13
312,43.326618,-84.536095,13
313,31.054487,-97.563461,0
314,32.78306,-96.80667,0
315,32.78306,-96.80667,0
316,32.78306,-96.80667,0
317,31.054487,-97.563461,0
318,31.054487,-97.563461,0
319,31.054487,-97.563461,0
320,32.78306,-96.80667,0
321,32.78306,-96.80667,0
322,31.054487,-97.563461,0
323,32.78306,-96.80667,0
324,32.78306,-96.80667,0
325,33.194532,-96.579444,0
326,33.194532,-96.579444,0
327,33.194532,-96.579444,0
328,33.194532,-96.579444,0
329,31.054487,-97.563461,0
330,31.054487,-97.563461,0
331,33.01984,-96.69889,0
332,31.054487,-97.563461,0
333,31.054487,-97.563461,0
334,31.054487,-97.563461,0
335,32.78306,-96.80667,0
336,32.78306,-96.80667,0
337,31.054487,-97.563461,0
338,32.78306,-96.80667,0
339,32.78306,-96.80667,0
340,32.78306,-96.80667,0
341,33.19762,-96.61527,0
342,31.054487,-97.563461,0
343,33.19762,-96.61527,0
344,32.78306,-96.80667,0
345,45.694454,-93.900192,22
346,45.694454,-93.900192,22
347,45.694454,-93.900192,22
348,45.694454,-93.900192,22
349,45.694454,-93.900192,22
350,45.694454,-93.900192,22
351,45.694454,-93.900192,22
352,40.8,-96.66696,8
353,45.694454,-93.900192,22
354,45.694454,-93.900192,22
355,45.694454,-93.900192,22
356,45.694454,-93.900192,22
357,45.694454,-93.900192,22
358,45.694454,-93.900192,22
359,45.694454,-93.900192,22
360,45.694454,-93.900192,22
361,45.694454,-93.900192,22
362,45.694454,-93.900192,22
363,45.694454,-93.900192,22
364,45.694454,-93.900192,22
365,45.694454,-93.900192,22
366,45.694454,-93.900192,22
367,45.694454,-93.900192,22
368,45.694454,-93.900192,22
369,45.694454,-93.900192,22
370,45.694454,-93.900192,22
371,45.694454,-93.900192,22
372,44.268543,-89.616508,13
373,45.694454,-93.900192,22
374,44.268543,-89.616508,13
375,45.694454,-93.900192,22
376,40.298904,-74.521011,6
377,41.597782,-72.755371,24
378,40.71427,-74.00597,6
379,51.45625,-0.97113,4
380,25.05823,-77.34306,5
381,40.298904,-74.521011,6
382,40.298904,-74.521011,6
383,41.597782,-72.755371,24
384,40.298904,-74.521011,6
385,41.597782,-72.755371,24
386,40.71427,-74.00597,6
387,51.45625,-0.97113,4
388,25.05823,-77.34306,5
389,40.298904,-74.521011,6
390,40.298904,-74.521011,6
391,41.597782,-72.755371,24
392,33.87529,-117.56644,15
393,40.298904,-74.521011,6
394,40.71427,-74.00597,6
395,60.39299,5.32415,4
396,40.298904,-74.521011,6
397,40.298904,-74.521011,6
398,40.298904,-74.521011,6
399,40.6501,-73.94958,6
400,40.298904,-74.521011,6
401,33.44838,-112.07404,25
402,40.298904,-74.521011,6
403,33.87529,-117.56644,15
404,40.150032,-111.862434,28
405,39.063946,-76.802101,6
406,39.063946,-76.802101,6
407,40.349457,-88.986137,13
408,41.85003,-87.65005,13
409,31.054487,-97.563461,0
410,31.054487,-97.563461,0
411,31.054487,-97.563461,0
412,40.150032,-111.862434,28
413,40.150032,-111.862434,28
414,39.063946,-76.802101,6
415,39.29038,-76.61219,6
416,40.349457,-88.986137,13
417,40.349457,-88.986137,13
418,30.69436,-88.04305,29
419,40.349457,-88.986137,13
420,40.349457,-88.986137,13
421,40.349457,-88.986137,13
422,40.349457,-88.986137,13
423,40.349457,-88.986137,13
424,40.349457,-88.986137,13
425,41.85003,-87.65005,13
426,40.349457,-88.986137,13
427,39.73915,-104.9847,19
428,39.73915,-104.9847,19
429,32.78306,-96.80667,0
430,31.054487,-97.563461,0
431,31.054487,-97.563461,0
432,31.054487,-97.563461,0
433,25.77427,-80.19366,5
434,32.29876,-90.18481,29
435,45.694454,-93.900192,22
436,45.694454,-93.900192,22
437,39.95233,-75.16379,6
438,40.590752,-77.209755,6
439,40.590752,-77.209755,6
440,33.87529,-117.56644,15
441,40.150032,-111.862434,28
442,39.063946,-76.802101,6
443,39.063946,-76.802101,6
444,40.349457,-88.986137,13
445,41.85003,-87.65005,13
446,31.054487,-97.563461,0
447,31.054487,-97.563461,0
448,31.054487,-97.563461,0
449,40.150032,-111.862434,28
450,40.150032,-111.862434,28
451,39.063946,-76.802101,6
452,33.44838,-112.07404,25
453,40.349457,-88.986137,13
454,40.349457,-88.986137,13
455,30.69436,-88.04305,29
456,40.349457,-88.986137,13
457,40.349457,-88.986137,13
458,40.349457,-88.986137,13
459,40.349457,-88.986137,13
460,40.349457,-88.986137,13
461,40.349457,-88.986137,13
462,41.85003,-87.65005,13
463,40.298904,-74.521011,6
464,41.597782,-72.755371,24
465,40.349457,-88.986137,13
466,39.73915,-104.9847,19
467,39.73915,-104.9847,19
468,32.78306,-96.80667,0
469,32.78306,-96.80667,0
470,31.054487,-97.563461,0
471,31.054487,-97.563461,0
472,31.054487,-97.563461,0
473,25.77427,-80.19366,5
474,32.29876,-90.18481,29
475,45.694454,-93.900192,22
476,45.694454,-93.900192,22
477,39.95233,-75.16379,6
478,40.590752,-77.209755,6
479,40.590752,-77.209755,6
480,40.469757,-79.980451,2
481,40.44062,-79.99589,2
482,36.116203,-119.618564,3
483,38.58157,-121.4944,3
484,37.33939,-121.89496,3
485,37.77493,-122.41942,3
486,33.040619,-83.643074,29
487,33.040619,-83.643074,29
488,41.85003,-87.65005,13
489,36.333905,-89.485536,11
490,41.852058,-88.086039,13
491,36.333905,-89.485536,11
492,47.538569,-90.290189,22
493,40.349457,-88.986137,13
494,40.349457,-88.986137,13
495,41.85003,-87.65005,13
496,39.95233,-75.16379,6
497,39.95233,-75.16379,6
498,39.95233,-75.16379,6
499,39.95233,-75.16379,6
500,39.95233,-75.16379,6
501,40.590752,-77.209755,6
502,40.590752,-77.209755,6
503,39.95233,-75.16379,6
504,39.95233,-75.16379,6
505,42.230171,-71.530106,24
506,42.230171,-71.530106,24
507,42.230171,-71.530106,24
508,27.94752,-82.45843,5
509,42.35843,-71.05977,24
510,42.230171,-71.530106,24
511,42.230171,-71.530106,24
512,42.35843,-71.05977,24
513,42.35843,-71.05977,24
514,42.230171,-71.530106,24
515,42.35843,-71.05977,24
516,42.230171,-71.530106,24
517,42.35843,-71.05977,24
518,42.35843,-71.05977,24
519,42.230171,-71.530106,24
520,42.230171,-71.530106,24
521,51.75222,-1.25596,4
522,42.35843,-71.05977,24
523,42.230171,-71.530106,24
524,42.35843,-71.05977,24
525,42.35843,-71.05977,24
526,42.230171,-71.530106,24
527,42.230171,-71.530106,24
528,42.230171,-71.530106,24
529,42.230171,-71.530106,24
530,42.35843,-71.05977,24
531,42.35843,-71.05977,24
532,42.35843,-71.05977,24
533,42.26259,-71.80229,24
534,42.26259,-71.80229,24
535,42.230171,-71.530106,24
536,42.230171,-71.530106,24
537,42.230171,-71.530106,24
538,42.230171,-71.530106,24
539,42.230171,-71.530106,24
540,42.230171,-71.530106,24
541,42.35843,-71.05977,24
542,42.230171,-71.530106,24
543,42.230171,-71.530106,24
544,42.230171,-71.530106,24
545,42.230171,-71.530106,24
546,42.230171,-71.530106,24
547,42.230171,-71.530106,24
548,42.230171,-71.530106,24
549,42.230171,-71.530106,24
550,42.230171,-71.530106,24
551,42.230171,-71.530106,24
552,42.230171,-71.530106,24
553,42.230171,-71.530106,24
554,42.230171,-71.530106,24
555,42.230171,-71.530106,24
556,42.230171,-71.530106,24
557,42.230171,-71.530106,24
558,42.230171,-71.530106,24
559,42.35843,-71.05977,24
560,42.230171,-71.530106,24
561,42.230171,-71.530106,24
562,42.230171,-71.530106,24
563,42.230171,-71.530106,24
564,42.35843,-71.05977,24
565,42.230171,-71.530106,24
566,42.230171,-71.530106,24
567,42.35843,-71.05977,24
568,42.35843,-71.05977,24
569,42.230171,-71.530106,24
570,42.230171,-71.530106,24
571,42.230171,-71.530106,24
572,42.230171,-71.530106,24
573,42.35843,-71.05977,24
574,42.230171,-71.530106,24
575,42.230171,-71.530106,24
576,42.35843,-71.05977,24
577,42.230171,-71.530106,24
578,42.35843,-71.05977,24
579,42.35843,-71.05977,24
580,42.230171,-71.530106,24
581,42.230171,-71.530106,24
582,42.230171,-71.530106,24
583,42.230171,-71.530106,24
584,42.230171,-71.530106,24
585,42.35843,-71.05977,24
586,42.35843,-71.05977,24
587,42.230171,-71.530106,24
588,42.230171,-71.530106,24
589,42.35843,-71.05977,24
590,42.35843,-71.05977,24
591,42.230171,-71.530106,24
592,42.35843,-71.05977,24
593,42.230171,-71.530106,24
594,42.35843,-71.05977,24
595,42.35843,-71.05977,24
596,42.230171,-71.530106,24
597,42.230171,-71.530106,24
598,42.230171,-71.530106,24
599,11.65376,78.15538,18
600,42.230171,-71.530106,24
601,42.35843,-71.05977,24
602,42.230171,-71.530106,24
603,42.35843,-71.05977,24
604,42.35843,-71.05977,24
605,11.65376,78.15538,18
606,42.230171,-71.530106,24
607,42.35843,-71.05977,24
608,42.230171,-71.530106,24
609,42.230171,-71.530106,24
610,42.230171,-71.530106,24
611,42.230171,-71.530106,24
612,42.26259,-71.80229,24
613,42.35843,-71.05977,24
614,42.35843,-71.05977,24
615,43.452492,-71.563896,24
616,43.452492,-71.563896,24
617,42.230171,-71.530106,24
618,42.26259,-71.80229,24
619,42.230171,-71.530106,24
620,42.230171,-71.530106,24
621,42.35843,-71.05977,24
622,42.35843,-71.05977,24
623,42.230171,-71.530106,24
624,42.230171,-71.530106,24
625,42.230171,-71.530106,24
626,42.35843,-71.05977,24
627,42.35843,-71.05977,24
628,42.230171,-71.530106,24
629,42.230171,-71.530106,24
630,42.230171,-71.530106,24
631,42.230171,-71.530106,24
632,42.230171,-71.530106,24
633,42.35843,-71.05977,24
634,42.230171,-71.530106,24
635,42.35843,-71.05977,24
636,42.230171,-71.530106,24
637,42.230171,-71.530106,24
638,42.230171,-71.530106,24
639,42.35843,-71.05977,24
640,42.230171,-71.530106,24
641,42.35843,-71.05977,24
642,42.230171,-71.530106,24
643,42.230171,-71.530106,24
644,42.230171,-71.530106,24
645,43.452492,-71.563896,24
646,43.452492,-71.563896,24
647,31.054487,-97.563461,0
648,33.040619,-83.643074,29
649,33.87529,-117.56644,15
650,27.94752,-82.45843,5
651,27.94752,-82.45843,5
652,31.054487,-97.563461,0
653,33.040619,-83.643074,29
654,37.77493,-122.41942,3
655,37.77493,-122.41942,3
656,22.40694,-79.96472,5
657,22.40694,-79.96472,5
658,37.77493,-122.41942,3
659,36.15398,-95.99277,8
660,37.33939,-121.89496,3
661,33.44838,-112.07404,25
662,40.71427,-74.00597,6
663,36.116203,-119.618564,3
664,33.729759,-111.431221,25
665,33.729759,-111.431221,25
666,31.169546,-91.867805,29
667,41.597782,-72.755371,24
668,40.349457,-88.986137,13
669,40.349457,-88.986137,13
670,41.85003,-87.65005,13
671,41.85003,-87.65005,13
672,40.349457,-88.986137,13
673,40.349457,-88.986137,13
674,39.849426,-86.258278,13
675,41.85003,-87.65005,13
676,41.85003,-87.65005,13
677,40.349457,-88.986137,13
678,40.349457,-88.986137,13
679,40.349457,-88.986137,13
680,41.85003,-87.65005,13
681,41.85003,-87.65005,13
682,40.349457,-88.986137,13
683,40.349457,-88.986137,13
684,39.72943,-104.83192,19
685,41.85003,-87.65005,13
686,41.85003,-87.65005,13
687,41.85003,-87.65005,13
688,47.538569,-90.290189,22
689,39.72943,-104.83192,19
690,36.333905,-89.485536,11
691,41.85003,-87.65005,13
692,40.349457,-88.986137,13
693,40.349457,-88.986137,13
694,41.85003,-87.65005,13
695,36.333905,-89.485536,11
696,40.349457,-88.986137,13
697,40.349457,-88.986137,13
698,41.85003,-87.65005,13
699,41.85003,-87.65005,13
700,36.15398,-95.99277,8
701,39.73915,-104.9847,19
702,39.72943,-104.83192,19
703,39.73915,-104.9847,19
704,39.72943,-104.83192,19
705,39.73915,-104.9847,19
706,39.73915,-104.9847,19
707,39.861156,-105.528878,19
708,40.71427,-74.00597,6
709,39.73915,-104.9847,19
710,47.60621,-122.33207,10
711,47.60621,-122.33207,10
712,47.60621,-122.33207,10
713,47.60621,-122.33207,10
714,47.60621,-122.33207,10
715,47.490599,-121.833996,10
716,47.60621,-122.33207,10
717,47.60621,-122.33207,10
718,47.490599,-121.833996,10
719,47.60621,-122.33207,10
720,47.60621,-122.33207,10
721,47.60621,-122.33207,10
722,38.988877,-80.495477,2
723,47.60621,-122.33207,10
724,47.60621,-122.33207,10
725,40.71427,-74.00597,6
726,47.60621,-122.33207,10
727,30.58333,114.26667,23
728,30.58333,114.26667,23
729,48.070464,-121.936784,10
730,47.60621,-122.33207,10
731,47.60621,-122.33207,10
732,47.60621,-122.33207,10
733,47.490599,-121.833996,10
734,36.365,6.61472,4
735,31.054487,-97.563461,0
736,47.60621,-122.33207,10
737,47.60621,-122.33207,10
738,48.070464,-121.936784,10
739,48.070464,-121.936784,10
740,47.60621,-122.33207,10
741,31.054487,-97.563461,0
742,40.71427,-74.00597,6
743,31.169546,-91.867805,29
744,32.806671,-86.79113,29
745,47.60621,-122.33207,10
746,47.60621,-122.33207,10
747,47.60621,-122.33207,10
748,47.60621,-122.33207,10
749,47.60621,-122.33207,10
750,47.60621,-122.33207,10
751,-32.94682,-60.63932,21
752,25.67678,-100.25646,0
753,47.490599,-121.833996,10
754,31.054487,-97.563461,0
755,47.60621,-122.33207,10
756,30.58333,114.26667,23
757,61.370716,-152.404419,9
758,36.116203,-119.618564,3
759,34.05223,-118.24368,15
760,36.116203,-119.618564,3
761,36.116203,-119.618564,3
762,36.116203,-119.618564,3
763,38.051817,-122.745974,3
764,37.77493,-122.41942,3
765,36.116203,-119.618564,3
766,36.116203,-119.618564,3
767,37.33939,-121.89496,3
768,37.33939,-121.89496,3
769,22.40694,-79.96472,5
770,22.40694,-79.96472,5
771,37.77493,-122.41942,3
772,37.77493,-122.41942,3
773,36.116203,-119.618564,3
774,36.116203,-119.618564,3
775,36.116203,-119.618564,3
776,36.116203,-119.618564,3
777,36.116203,-119.618564,3
778,36.116203,-119.618564,3
779,37.919479,-121.951543,3
780,37.919479,-121.951543,3
781,37.33939,-121.89496,3
782,36.116203,-119.618564,3
783,36.116203,-119.618564,3
784,36.116203,-119.618564,3
785,36.116203,-119.618564,3
786,33.040619,-83.643074,29
787,61.370716,-152.404419,9
788,34.969704,-92.373123,11
789,21.094318,-157.498337,16
790,44.240459,-114.478828,28
791,42.011539,-93.210526,8
792,38.5266,-96.726486,8
793,31.169546,-91.867805,29
794,44.693947,-69.381927,24
795,38.456085,-92.288368,8
796,40.298904,-74.521011,6
797,18.38078,-65.95739,17
798,47.528912,-99.784012,14
799,33.040619,-83.643074,29
800,33.040619,-83.643074,29
801,22.40694,-79.96472,5
802,36.116203,-119.618564,3
803,33.729759,-111.431221,25
804,33.44838,-112.07404,25
805,36.116203,-119.618564,3
806,36.116203,-119.618564,3
807,38.71667,-9.13333,4
808,36.116203,-119.618564,3
809,22.40694,-79.96472,5
810,22.40694,-79.96472,5
811,22.40694,-79.96472,5
812,40.6501,-73.94958,6
813,40.298904,-74.521011,6
814,40.298904,-74.521011,6
815,40.298904,-74.521011,6
816,41.597782,-72.755371,24
817,40.298904,-74.521011,6
818,41.597782,-72.755371,24
819,41.597782,-72.755371,24
820,40.298904,-74.521011,6
821,40.298904,-74.521011,6
822,33.729759,-111.431221,25
823,40.298904,-74.521011,6
824,40.298904,-74.521011,6
825,40.298904,-74.521011,6
826,40.298904,-74.521011,6
827,40.6501,-73.94958,6
828,40.298904,-74.521011,6
829,40.72816,-74.07764,6
830,40.73566,-74.17237,6
831,40.93121,-73.89875,6
832,40.78343,-73.96625,6
833,40.298904,-74.521011,6
834,31.054487,-97.563461,0
835,31.054487,-97.563461,0
836,33.729759,-111.431221,25
837,33.729759,-111.431221,25
838,36.116203,-119.618564,3
839,36.116203,-119.618564,3
840,36.116203,-119.618564,3
841,35.346629,-118.729506,3
842,34.10834,-117.28977,15
843,33.95335,-117.39616,15
844,34.05223,-118.24368,15
845,40.590752,-77.209755,6
846,36.116203,-119.618564,3
847,36.116203,-119.618564,3
848,36.116203,-119.618564,3
849,40.6501,-73.94958,6
850,40.298904,-74.521011,6
851,40.298904,-74.521011,6
852,40.298904,-74.521011,6
853,40.298904,-74.521011,6
854,41.597782,-72.755371,24
855,40.298904,-74.521011,6
856,41.597782,-72.755371,24
857,41.597782,-72.755371,24
858,40.298904,-74.521011,6
859,40.298904,-74.521011,6
860,33.729759,-111.431221,25
861,40.298904,-74.521011,6
862,40.298904,-74.521011,6
863,40.298904,-74.521011,6
864,40.298904,-74.521011,6
865,40.6501,-73.94958,6
866,40.298904,-74.521011,6
867,40.72816,-74.07764,6
868,40.73566,-74.17237,6
869,40.93121,-73.89875,6
870,40.78343,-73.96625,6
871,40.298904,-74.521011,6
872,31.054487,-97.563461,0
873,31.054487,-97.563461,0
874,33.729759,-111.431221,25
875,33.729759,-111.431221,25
876,40.298904,-74.521011,6
877,36.15398,-95.99277,8
878,36.116203,-119.618564,3
879,36.116203,-119.618564,3
880,36.116203,-119.618564,3
881,35.346629,-118.729506,3
882,34.10834,-117.28977,15
883,33.95335,-117.39616,15
884,34.05223,-118.24368,15
885,40.590752,-77.209755,6
886,36.116203,-119.618564,3
887,36.116203,-119.618564,3
888,36.116203,-119.618564,3
889,39.09973,-94.57857,8
890,32.806671,-86.79113,29
891,44.299782,-99.438828,14
892,36.116203,-119.618564,3
893,36.116203,-119.618564,3
894,36.116203,-119.618564,3
895,28.53834,-81.37924,5
896,36.116203,-119.618564,3
897,36.116203,-119.618564,3
898,34.10834,-117.28977,15
899,33.95335,-117.39616,15
900,36.116203,-119.618564,3
901,36.116203,-119.618564,3
902,36.116203,-119.618564,3
903,36.116203,-119.618564,3
904,33.95335,-117.39616,15
905,41.85003,-87.65005,13
906,40.349457,-88.986137,13
907,41.85003,-87.65005,13
908,40.349457,-88.986137,13
909,31.054487,-97.563461,0
910,40.349457,-88.986137,13
911,40.349457,-88.986137,13
912,36.116203,-119.618564,3
913,36.116203,-119.618564,3
914,36.116203,-119.618564,3
915,42.911532,-71.723055,24
916,31.054487,-97.563461,0
917,27.94752,-82.45843,5
918,27.94752,-82.45843,5
919,27.94752,-82.45843,5
920,27.94752,-82.45843,5
921,39.72943,-104.83192,19
922,39.73915,-104.9847,19
923,41.4995,-81.69541,2
924,40.388783,-82.764915,2
925,40.388783,-82.764915,2
926,40.388783,-82.764915,2
927,31.054487,-97.563461,0
928,31.054487,-97.563461,0
929,31.054487,-97.563461,0
930,39.297508,-120.771343,3
931,38.679596,-121.902441,3
